STCOUNTYFP,RISK_SCORE,EAL_SCORE,ERQK_RISKS,RFLD_RISKS,CFLD_RISKS,HRCN_RISKS,TRND_RISKS,WFIR_RISKS,WNTW_RISKS,HWAV_RISKS,DRGT_RISKS,HAIL_RISKS,SWND_RISKS,RFLD_EALS,ERQK_EALS,CFLD_EALS,HRCN_EALS,TRND_EALS,WFIR_EALS,WNTW_EALS,HWAV_EALS,DRGT_EALS,HAIL_EALS,SWND_EALS
13035,16.60833598472797,13.741875580315693,57.620108176901056,8.272351256761057,,53.29744279946165,44.447979637289215,20.90359529112313,37.60738148265988,31.37130130448616,62.233534839325486,72.79669105949729,27.966910594972955,9.223150727329,53.23429278861033,,50.62689148292261,43.424317617866,18.103722558065545,37.38780563293098,31.754874651810585,62.220843672456574,70.84367245657567,28.070719602977668
13037,25.96245625198855,17.20829464562055,30.957683741648108,43.46166083359847,,72.1399730820996,39.67546929685014,12.631244034362076,13.33121221762647,31.116767419662743,70.98313713013044,27.648743238943684,22.39898186446071,38.006809037449706,26.771897245434847,,67.44487678339819,35.08064516129033,8.717785555202036,13.09192200557103,29.774063757350667,67.40074441687345,24.875930521091806,20.502481389578165
13039,85.30066815144765,84.92726709996904,62.61533566656061,40.725421571746736,59.55734406438632,92.19380888290712,54.6293350302259,89.27776010181356,53.42029907731467,49.15685650652243,0.0,31.116767419662743,29.68501431753102,43.020736614051366,61.59083874961312,60.854700854700845,91.39645482057932,57.475186104218366,90.51861279032771,56.05075827917053,51.25348189415042,0.0,34.49131513647642,32.47518610421836
13043,40.18453706649698,25.657691117301145,62.67896913776646,12.058542793509384,,76.17765814266487,37.00286350620426,49.53865733375756,23.608017817371937,55.04295259306395,88.41870824053451,39.452752147629646,30.034998409163222,10.523057876818322,54.038997214484674,,70.73065283182015,31.699751861042184,41.45720649061406,20.11761064685856,49.11792014856081,83.71588089330022,33.188585607940446,25.062034739454088
13045,76.64651606745147,74.43515939337665,83.48711422208082,82.37352847597836,,66.89098250336474,93.25485205217944,72.98759147311486,32.993954820235444,0.0,0.0,89.21412663060771,58.54279350938594,80.12999071494893,80.099040544723,,64.28880242109814,92.67990074441688,72.92395800190899,34.7570411637264,0.0,0.0,88.70967741935483,57.6302729528536
13047,62.16990136811963,63.01454658000619,84.18708240534522,52.21126312440344,,43.02377747868999,86.60515431116768,7.095132039452752,78.61915367483296,0.0,44.320712694877514,55.42475342029908,57.588291441298125,53.29619312906221,82.7298050139276,,42.36921746649373,87.5,7.66783328030544,79.51098731043021,0.0,47.45657568238214,58.12655086848634,60.60794044665012
13049,56.63378937321031,45.46580006190034,38.62551702195354,9.89500477251034,16.901408450704224,83.71467025572005,24.97613744829781,78.5555202036271,16.862869869551382,31.91218580973592,17.34012090359529,15.017499204581611,13.076678332803054,10.492107706592387,33.95233673785206,19.48717948717949,78.68568958063122,23.883374689826304,77.72828507795101,16.248839368616526,30.57876818322501,18.982630272952854,14.485111662531017,13.58560794044665
13051,98.66369710467704,98.7310430207366,95.22748965956093,70.15590200445433,66.80080482897385,99.46164199192464,72.76487432389436,95.83200763601654,54.56570155902004,94.87750556792872,58.765510658606416,72.66942411708558,49.475023862551694,72.26864747756113,94.86227174249457,68.2051282051282,99.48119325551232,73.91439205955335,96.40470887686925,55.98885793871865,94.73847106159083,57.475186104218366,73.38709677419355,51.51985111662532
13053,3.308940502704422,3.156917363045496,29.335030225898823,5.122494432071269,,48.766262898160605,23.448934139357306,24.59433662106268,8.304167992363984,36.78014635698377,21.73083041679924,31.02131721285396,7.031498568246898,5.10677808727948,28.845558650572578,,46.90877648076091,25.837468982630277,24.59433662106268,11.6991643454039,39.77096874032807,22.673697270471465,33.49875930521092,9.832506203473946
13055,54.72478523703468,49.64407304240173,69.90136811963093,75.8510976773783,,46.2090623598026,81.60992682150811,12.47216035634744,54.72478523703468,0.0,37.639198218262806,52.78396436525612,34.202990773146674,73.32095326524296,66.41906530485919,,43.53653264159101,79.96277915632754,10.46770601336303,52.955741256576914,0.0,38.89578163771712,51.302729528535984,33.37468982630273
13057,82.65987909640471,84.74156607861343,84.4097995545657,83.07349665924275,,63.43651861821444,95.70474069360483,52.052179446388806,91.66401527203308,0.0,0.0,96.05472478523703,48.58415526566974,81.553698545342,84.74156607861343,,64.41850410722006,96.30893300248141,55.3293032134903,93.16001238006808,0.0,0.0,96.68114143920597,57.13399503722084
13059,67.73783009863187,64.68585577220675,86.2869869551384,24.27616926503341,,72.18483624943921,83.42348075087494,35.50747693286669,80.40089086859689,70.02863506204264,36.90741329939548,90.67769646834233,31.05313394845689,24.79108635097493,83.28690807799441,,69.43363597060095,82.90942928039702,33.21667196945594,79.60383782110802,70.22593624264934,36.321339950372206,89.51612903225806,32.1029776674938
13061,14.285714285714285,7.861343237387805,22.17626471524021,4.422526248806872,,65.32077164647824,30.416799236398344,32.80305440661788,11.390391345847917,23.767101495386573,86.47788736875597,15.940184537066497,16.57651924912504,3.992571959145776,17.11544413494274,,58.884565499351496,26.830024813895783,24.117085587018767,10.61590838749613,24.017332095326523,81.04838709677419,13.771712158808931,15.043424317617864
13063,86.47788736875597,82.17270194986072,89.62774419344576,60.86541520839962,,73.57559443696725,96.2456251988546,51.41584473433026,89.46866051543113,0.0,0.0,98.53643016226535,73.21030862233535,55.06035283194058,86.01052305787681,,69.90920881971465,95.06823821339948,46.770601336302896,87.3413803775921,0.0,0.0,98.13895781637716,67.89702233250621
13065,35.92109449570474,23.645930052615288,38.880050906776965,28.921412663060767,,76.8954688200987,28.47597836461979,64.07890550429526,19.3445752465797,31.33948456888323,71.11040407254215,28.69869551384028,12.91759465478842,24.450634478489636,33.70473537604457,,71.85473411154345,26.085607940446646,58.574610244988875,17.95109873104302,29.619312906220983,66.56327543424318,25.09305210918114,12.59305210918114
13067,92.20489977728286,92.78861033735683,94.20935412026726,91.695832007636,,77.43382682817406,98.66369710467704,53.77028316894686,97.51829462297168,0.0,0.0,97.9955456570156,54.88386891504932,92.85051067780874,93.77901578458682,,76.61046260268051,98.85235732009924,55.23385300668152,97.98823893531414,0.0,0.0,98.23200992555832,60.9181141439206
13069,77.34648425071587,72.14484679665738,69.71046770601336,22.39898186446071,,88.47016599371915,73.91027680559975,74.89659560929049,46.19790009545021,63.697104677060125,82.50079541839008,32.325803372573965,18.867324212535795,21.23181677499226,64.9025069637883,,85.04107220060527,69.88213399503722,72.98759147311486,42.68028474156608,62.3336428350356,81.07940446650123,30.58312655086849,18.548387096774192
13071,81.51447661469933,75.54936552151037,60.73814826598791,66.17881005408846,,89.09825033647374,84.02799872733057,57.9064587973274,52.274896595609285,63.50620426344257,65.89245943366211,64.17435571110404,58.733693923003514,59.73382853605695,54.069947384710616,,85.47341115434499,79.90074441687345,52.43398027362392,47.78706282884556,61.34323738780564,63.802729528535984,60.76302729528536,51.39578163771712
13073,76.4556156538339,78.55153203342617,83.3598472796691,32.13490295895641,,78.19650067294752,89.53229398663697,50.65224307986001,85.61883550747693,75.21476296531976,58.51097677378301,67.7696468342348,85.01431753102133,35.62364593005262,83.13215722686475,,77.6048421962819,91.00496277915632,51.00222717149221,87.83658310120705,78.3967811822965,59.95657568238213,71.58808933002481,87.15880893300249
13075,60.03818008272352,51.96533580934695,46.452433980273625,63.50620426344257,,82.907133243607,54.12026726057907,44.47979637289214,21.794463888005087,39.83455297486478,64.07890550429526,42.47534202990773,38.53006681514477,58.09346951408233,42.03033116682142,,78.12364894076957,48.66625310173697,38.97550111358575,21.07706592386258,38.347260909935,61.94168734491316,39.36104218362282,34.58436724565757
13077,67.6423798918231,68.46177653977097,79.06458797327393,27.9032771237671,,70.61462539255271,84.0598154629335,46.5478841870824,73.36939230034999,0.0,51.7021953547566,95.86382437161949,41.48902322621699,30.114515629835964,77.6230269266481,,69.69303934284478,86.04218362282879,47.884187082405354,75.33271432992882,0.0,56.048387096774185,96.06079404466499,47.48759305210918
13079,7.190582246261533,6.004333023831631,37.161947184218896,9.163219853643016,,55.80978017048004,26.98059179128221,19.440025453388483,20.362710785873368,44.161629016862875,43.71619471842189,58.63824371619472,13.999363665287945,8.48034664190653,34.63324048282266,,52.65888456549936,27.20223325062035,16.799236398345528,21.386567626121945,44.13494274218508,43.14516129032258,56.23449131513648,15.508684863523571
13081,61.11994909322304,50.60352831940576,61.34266624244352,44.288895959274576,,79.04890085240018,73.4012090359529,32.357620108176896,17.435571110404073,74.03754374801146,89.81864460706333,54.02481705377028,41.04358892777601,37.35685546270505,54.162797895388415,,73.8867271941202,66.1910669975186,25.19885459751829,15.939337666357163,69.57598266790468,86.97270471464019,48.29404466501241,34.398263027295286
13083,33.85300668151447,30.23831631073971,62.42443525294304,40.34362074451162,,27.545984746523107,71.93763919821825,12.726694241170854,47.21603563474388,0.0,28.06236080178174,11.072223989818644,57.27012408526885,37.542556484060654,59.57907768492726,,25.248594898400345,70.93672456575682,10.849506840598156,47.4775611265862,0.0,29.40446650124069,12.717121588089332,56.11042183622829
13085,24.817053770283167,29.805013927576603,59.083678014635694,14.79478205536112,,34.365186182144456,55.361119949093215,30.67133312122176,59.942729875914736,0.0,23.385300668151448,69.26503340757239,35.9847279669106,17.36304549675023,60.41473228102755,,35.1491569390402,61.693548387096776,32.61215399300032,64.53110492107706,0.0,26.333746898263023,73.60421836228288,43.486352357320094
13087,80.78269169583201,75.08511296812131,43.33439389118677,64.46070633153039,,89.36742934051142,78.04645243398029,66.30607699650017,33.12122176264715,49.41139039134585,65.47884187082406,49.665924276169264,39.23003499840917,59.2695759826679,38.59486227174249,,86.25162127107653,73.01488833746899,63.02895322939867,29.155060352831946,46.858557722067474,64.45409429280396,46.43300248138958,34.274193548387096
13089,89.62774419344576,89.07458991024451,94.17753738466432,93.44575246579699,,80.84342754598475,96.21380846325167,63.888005090677694,98.3455297486478,0.0,0.0,98.18644607063315,70.47406936048361,92.97431135871248,93.34571340142371,,78.2101167315175,95.99875930521091,62.8380528157811,98.050139275766,0.0,0.0,98.16997518610422,70.1302729528536
13091,32.26216990136812,26.586196224079234,58.44734330257716,9.735921094495705,,74.83176312247645,28.189627744193444,30.353165765192493,10.944957047406936,72.44670696786508,74.06936048361437,32.103086223353486,18.93095768374165,9.873104302073662,53.66759517177344,,71.50886294855167,28.070719602977668,26.948775055679285,12.19436706901888,70.6901887960384,73.66625310173697,30.86228287841191,19.478908188585606
13093,37.09831371301304,25.90529247910863,50.55679287305122,22.526248806872413,,73.30641543292955,35.34839325485205,19.694559338211896,8.526885141584474,63.76073814826599,94.6229716831053,43.366210626789695,20.617244670696785,19.68430826369545,44.28969359331476,,68.3960224816256,32.0409429280397,14.285714285714285,9.625502940266172,61.06468585577221,91.7183622828784,38.89578163771712,18.672456575682386
13095,79.51002227171492,75.11606313834726,76.93286668787782,87.14603881641743,,87.16913414087034,76.64651606745147,46.452433980273625,44.57524657970093,72.16035634743875,66.75151129494114,42.50715876551065,72.5421571746739,85.17486846177654,73.04240173320953,,83.70082144401209,74.348635235732,42.98440979955457,42.71123491179202,70.65923862581243,65.63275434243177,40.787841191067,68.64143920595534
13097,75.08749602290804,73.56855462705043,82.56442888959593,71.71492204899778,,63.84028712427098,90.32771237671012,48.52052179446389,79.8281896277442,0.0,0.0,96.75469296850144,64.58797327394208,70.44258743423089,79.51098731043021,,62.55944660613921,90.136476426799,47.50238625517022,79.54193748065614,0.0,0.0,96.49503722084368,65.69478908188586
13099,59.401845370664965,52.64623955431755,35.157492841234486,53.356665606108805,,83.2660385823239,55.99745466115177,30.225898822780785,17.14922048997773,38.46643334393891,69.20139993636653,36.11199490932231,33.343938911867646,49.14887031878676,32.9619312906221,,78.72892347600518,51.27171215880894,27.61692650334076,17.36304549675023,37.38780563293098,66.81141439205956,35.111662531017366,31.172456575682386
13101,4.263442570792237,4.054472299597648,18.230989500477246,5.027044225262488,,60.38582323912068,15.272033089405026,53.293032134902965,6.586064269805918,24.212535793827552,56.37925548838689,9.385937002863509,6.395163856188354,5.168678427731352,16.744042092231506,,57.97665369649806,16.656327543424318,51.065860642698055,9.316001238006807,25.75054162797895,56.35856079404466,11.29032258064516,8.405707196029777
13103,79.16003818008272,80.25379139585267,82.78714603881642,24.46706967865097,22.334004024144868,89.05338716913414,47.08876869233217,82.56442888959593,50.68405981546293,80.05090677696467,81.2599427298759,66.87877823735285,40.82087177855552,26.617146394305166,82.11080160940885,24.95726495726496,88.32684824902724,51.98511166253101,83.39166401527203,55.834107087588976,83.31785824822035,83.12655086848633,70.16129032258065,48.07692307692308
13105,28.44416162901686,18.60105230578768,72.63760738148265,12.75851097677378,,66.48721399730822,41.58447343302577,17.499204581609927,4.486159720012727,45.87973273942094,33.439389118676424,72.35125676105632,49.15685650652243,12.19436706901888,65.86196224079232,,61.43536532641591,36.972704714640194,13.203945275214762,6.375735066542866,42.83503559269576,32.78535980148883,67.55583126550869,41.65632754342432
13107,58.51097677378301,47.910863509749305,74.89659560929049,19.440025453388483,,81.11260655002243,58.70187718740058,51.51129494113904,9.640470887686924,71.14222080814508,78.26916958320076,57.71555838370983,33.21667196945594,17.332095326524296,69.14268028474156,,75.78901859057501,51.240694789081886,45.529748647788736,10.21355617455896,67.16186939028165,75.52729528535981,52.72952853598015,29.156327543424315
13109,63.85618835507477,53.41999380996596,65.31975819280942,9.513203945275214,,85.82323912068192,33.85300668151447,58.860960865415215,25.45338848234171,42.47534202990773,69.32866687877824,38.30734966592428,15.494750238625516,8.851748684617764,58.52677189724543,,81.15002161694768,30.303970223325056,52.72033089405027,21.974620860414728,39.275766016713085,65.787841191067,34.212158808933005,15.01240694789082
13111,39.23003499840917,33.36428350355927,72.00127266942413,39.29366846961501,,52.53476895468821,63.0607699650016,1.909004136175628,64.74705695195672,0.0,42.729875914731146,76.6783328030544,54.82023544384346,37.32590529247911,68.61652739090064,,49.84868136619109,61.01116625310173,1.654470251352211,62.45744351593934,0.0,42.74193548387097,74.81389578163771,52.26426799007445
13113,68.78778237352847,71.83534509439802,78.49188673242125,51.47947820553611,,68.0125616868551,84.44161629016862,39.32548520521794,66.40152720330896,0.0,69.07413299395482,94.68660515431117,32.103086223353486,55.80315691736305,78.64438254410399,,68.35278858625162,87.90322580645162,41.202672605790646,71.95914577530176,0.0,69.82009925558313,95.62655086848633,39.73325062034739
13115,78.65097041043589,74.74466109563603,88.54597518294622,64.1107222398982,,62.44952893674294,94.97295577473751,30.32134902958956,38.116449252306715,0.0,46.96150174992046,85.39611835825644,79.89182309895004,61.12658619622408,85.26771897245436,,59.23043666234328,93.6724565756824,27.839643652561247,37.41875580315692,0.0,46.86724565756824,82.90942928039702,76.79900744416874
13117,81.16449252306715,84.86536675951719,86.79605472478524,42.41170855870188,,64.42350829968596,95.195672923958,58.35189309576837,90.26407890550429,0.0,0.0,97.10467706013361,60.6108813235762,48.46796657381616,86.53667595171774,,65.93169044530912,96.27791563275433,62.3608017817372,92.60290931600125,0.0,0.0,97.64267990074441,70.44044665012407
13119,28.85777919185492,25.47199009594553,70.8240534521158,13.235762010817687,,59.53342305966801,51.384027998727326,30.38498250079542,47.152402163538014,0.0,42.06172446706968,80.6554247534203,42.348075087496014,13.52522438873414,67.25471990095946,,56.85257241677474,49.96898263027296,28.666878778237358,46.95140823274528,0.0,42.61786600496278,79.590570719603,42.27667493796526
13121,92.30034998409167,92.6648096564531,95.8956411072224,96.69105949729557,,80.52938537460744,97.32739420935411,62.07445116131085,59.910913140311806,0.0,0.0,98.02736239261853,84.0598154629335,97.02878365831012,95.8217270194986,,79.11802853437095,97.48759305210915,63.95163856188354,63.38594862271742,0.0,0.0,98.2940446650124,85.42183622828784
13123,61.46993318485522,55.493655215103686,73.8466433343939,82.40534521158129,,53.476895468820096,73.30575882914412,3.404390709513204,72.0967228762329,0.0,24.530703149856823,86.54152083996182,56.792873051224944,78.3967811822965,69.20458062519343,,50.670125378296575,70.31637717121588,2.322621699013681,69.26648096564531,0.0,25.496277915632756,84.15012406947889,53.47394540942928
13125,3.372573973910277,2.476013618074899,37.5119312758511,3.945275214762965,,49.753252579632125,18.262806236080177,10.244988864142538,11.708558701877188,25.89882278078269,50.015908367801465,22.303531657651927,18.485523385300667,3.899721448467967,34.91179201485608,,46.08733246865543,18.14516129032258,8.304167992363984,12.782420303311667,26.586196224079234,49.038461538461526,21.805210918114145,18.641439205955336
13127,90.80496341075404,90.71494893221912,79.44638880050907,59.75182946229717,70.4225352112676,95.06505159264243,36.74832962138085,94.40025453388482,69.20139993636653,71.77855552020362,18.135539293668472,71.9694559338212,33.85300668151447,62.64314453729496,76.60167130919221,73.16239316239316,94.89840034587117,39.08188585607941,95.4502068087814,69.57598266790468,72.17579696688333,19.975186104218363,72.58064516129032,35.79404466501241
13129,65.98790964047089,61.21943670690189,83.8052815781101,78.17371937639199,,61.14849708389413,82.08717785555201,19.85364301622653,79.12822144447979,0.0,56.347438752783965,76.5510658606427,76.2010817690105,76.13741875580315,80.16094088517487,,58.149589277993954,80.36600496277917,16.671969455933823,76.81832250077375,0.0,56.637717121588096,73.97642679900744,72.42555831265507
13131,77.12376710149539,71.46394305168678,37.989182309895,25.51702195354756,,88.60475549573799,75.78746420617244,65.28794145720649,20.076360165447024,46.89786827871461,62.80623608017817,42.570792236716514,34.74387527839644,23.212627669452186,34.292788610337354,,85.17077388672719,71.33995037220843,62.61533566656061,20.055710306406684,44.56824512534819,61.9727047146402,40.01240694789082,32.07196029776675
13133,22.430798600063635,23.70783039306716,62.20171810372256,12.631244034362076,,66.03858232391207,36.14381164492524,15.622017181037226,30.162265351574927,41.329939548202354,25.612472160356347,51.76582882596246,33.98027362392618,12.906220984215414,60.25998142989787,,64.37527021184609,39.640198511166254,17.117403754374802,33.7356855462705,43.020736614051366,26.705955334987596,54.4044665012407,36.87965260545906
13135,91.44129812281261,91.55060352831939,94.81387209672287,70.50588609608654,,79.99102736653208,97.77282850779507,62.93350302258989,98.69551384027999,0.0,57.5564747056952,98.50461342666243,58.22462615335665,71.52584339213865,94.181367997524,,78.42628620838738,97.73573200992557,63.37893732103086,98.76199319096256,0.0,62.06575682382134,98.48014888337468,60.98014888337468
13137,36.430162265351576,33.6428350355927,71.55583837098314,38.6891504931594,,55.31628532974428,64.23798918230989,54.24753420299078,73.6239261851734,0.0,37.06649697741012,49.57047406936048,54.4066178810054,38.62581244196844,69.32838130609719,,53.30739299610895,64.64019851116626,53.19758192809417,72.79480037140205,0.0,38.80272952853598,51.736972704714645,54.4044665012407
13139,81.38720967228761,79.04673475704115,88.60960865415208,42.69805917912822,,68.59578286227007,95.2911231307668,59.72001272669424,93.60483614381167,0.0,23.226216990136813,94.33662106267896,58.95641107222399,41.8446301454658,85.45341999380997,,65.45611759619541,94.60297766749379,59.433662106267896,92.26245744351594,0.0,25.961538461538463,93.70347394540944,57.35111662531017
13141,6.936048361438115,4.487774682760755,49.50684059815463,22.49443207126949,,51.81695827725438,26.280623608017816,10.435889277760102,15.176582882596248,39.961819917276486,48.20235443843462,23.289850461342667,21.476296531975816,21.819870009285047,42.43268337975859,,46.47643752702118,23.914392059553354,7.508749602290806,14.639430516867844,36.768802228412255,44.416873449131515,20.409429280397024,19.199751861042184
13143,23.862551702195358,23.769730733519037,61.27903277123768,32.103086223353486,,49.573799910273664,56.12472160356348,53.42029907731467,15.749284123448934,0.0,28.316894686605156,71.61947184218899,35.793827553293035,32.652429588362736,59.91952955741257,,47.643752702118455,57.506203473945405,51.79764556156538,18.879603837821108,0.0,30.955334987593048,72.05334987593052,38.05831265508685
13145,17.467387846007,20.45806251934385,45.497931912185805,32.00763601654471,,60.87931807985644,38.05281578110085,27.012408526885135,27.48965956092905,32.7076041998091,63.02895322939867,72.41489023226218,16.258351893095767,34.19993809965955,46.363354998452486,,60.65715520968439,42.772952853598014,28.125994272987597,32.652429588362736,35.65459610027855,63.46153846153847,75.12406947890818,20.37841191066997
13147,30.130448615972,28.474156607861342,68.94686605154311,13.140311804008908,,66.35262449528938,50.0477251034044,27.871460388164177,5.66337893732103,0.0,40.089086859688194,76.4556156538339,50.11135857461024,13.649025069637885,66.6976168368926,,63.8564634673584,50.031017369727046,25.48520521794464,7.799442896935934,0.0,39.91935483870967,76.05459057071961,50.80645161290322
13149,12.694877505567929,9.811203961621787,45.81609926821508,21.221762647152403,,47.868999551368326,46.67515112949411,43.62074451161311,6.967865097041044,0.0,42.53897550111358,49.76137448297805,21.5717467387846,19.498607242339837,41.751779634787994,,44.14180717682663,42.74193548387097,39.611835825644285,8.82079851439183,0.0,43.083126550868485,46.898263027295286,20.99875930521092
13151,75.97836461979,77.9015784586815,83.58256442888958,26.280623608017816,,73.62045760430686,90.55042952593065,50.23862551702195,80.71905822462614,62.647152402163535,64.39707286032453,96.97741011772192,19.37639198218263,29.309811203961623,82.97740637573507,,72.20060527453523,92.15260545905709,51.67037861915368,83.65831012070566,66.35716496440729,67.09057071960298,97.17741935483873,24.534739454094293
13153,71.07858733693922,70.65923862581243,80.46452433980274,35.57111040407254,,79.76671152983401,81.29175946547885,52.24307986000636,61.53356665606109,85.90518612790326,67.26057906458797,78.3009863188037,13.840279987273304,36.08789848344166,79.04673475704115,,78.29658452226546,83.12655086848633,52.46579700922685,64.74775611265862,87.49613122872177,69.35483870967742,79.68362282878412,17.24565756823821
13155,29.81228125994273,25.41008975549365,37.73464842507159,15.14476614699332,,74.6971736204576,38.402799872733056,22.9716831053134,18.262806236080177,30.703149856824687,69.26503340757239,23.321667196945597,18.390073178491885,14.577530176415973,35.56174558960074,,71.59533073929961,38.0893300248139,19.885459751829465,19.931909625502943,30.88826988548437,67.52481389578163,23.4181141439206,19.38585607940447
13157,58.44734330257716,58.1553698545342,76.86923321667197,20.871778555520205,,69.13414087034545,77.76010181355393,49.44320712694877,75.21476296531976,47.597836461979,49.125039770919514,89.24594336621062,58.892777601018125,22.31507273290003,75.36366450015475,,67.01253782965844,79.9937965260546,48.45688832325804,76.41597028783657,49.891674404209226,47.82878411910671,89.33002481389578,61.72456575682382
13159,6.299713649379574,6.190034045187248,44.47979637289214,6.363347120585427,,47.10632570659489,29.30321349029589,14.667515112949411,27.266942411708563,37.35284759783647,44.447979637289215,54.69296850143175,16.481069042316257,6.623336428350355,43.17548746518106,,45.30912235192391,31.327543424317614,13.90391345847916,29.06220984215413,38.87341380377592,44.292803970223325,55.024813895781634,18.57940446650124
13161,46.993318485523375,38.96626431445373,57.04740693604836,11.644925230671332,,79.0937640197398,46.770601336302896,56.920139993636646,21.221762647152403,45.688832325803375,71.52402163538021,45.7206490614063,20.330894050270444,11.111111111111112,52.39863819251006,,74.92434068309555,43.486352357320094,53.229398663697104,21.015165583410713,44.28969359331476,69.44789081885855,43.14516129032258,20.068238213399503
13163,41.87082405345212,28.690807799442897,70.6967865097041,5.472478523703468,,72.67833109017496,50.93859370028635,35.12567610563156,18.962774419344576,49.76137448297805,82.24626153356665,63.76073814826599,51.73401209035953,5.137728257505416,63.69545032497679,,67.61781236489408,42.99007444168734,28.15781100859052,17.332095326524296,46.20860414732281,77.57444168734492,57.59925558312655,42.462779156327535
13165,28.57142857142857,19.312906220984217,59.815462933503035,16.60833598472797,,71.73620457604308,30.8304167992364,31.880369074132997,15.876551065860642,50.461342666242444,90.13681196309257,18.835507476932868,32.834871142220805,14.422779325286289,53.35809346951408,,66.7531344574146,28.50496277915633,25.96245625198855,15.413184772516248,47.4775611265862,87.43796526054592,16.93548387096774,28.753101736972702
13167,14.062997136493795,9.873104302073662,51.256761056315625,8.208717785555201,,66.53207716464783,26.66242443525294,16.512885777919188,11.00859051861279,55.742920776328354,62.647152402163535,47.152402163538014,22.36716512885778,7.799442896935934,44.87774682760755,,61.781236489407696,24.937965260545905,12.663060769965002,11.451562983596412,52.30578768183225,61.53846153846153,42.772952853598014,20.967741935483872
13169,13.0130448615972,14.701330857319716,51.097677378300986,9.09958638243716,,57.82862270076268,36.398345529748646,22.303531657651927,25.96245625198855,55.011135857461035,43.39802736239262,65.22430798600064,15.367483296213807,10.430207366140513,52.02723614979882,,57.71725032425421,40.94292803970223,23.321667196945597,30.764469204580625,58.37202104611576,47.54962779156328,68.30024813895783,18.858560794044664
13171,10.117721921730832,9.037449705973383,48.10690423162583,7.413299395482023,,51.14401076716016,35.95291123130767,18.390073178491885,29.81228125994273,27.839643652561247,45.0206808781419,67.32421253579382,21.285396118358257,7.366140513772826,45.93005261528938,,48.46519671422395,36.60049627791563,16.926503340757236,30.64066852367688,28.90745899102445,45.09925558312655,66.43920595533497,22.332506203473944
13173,15.399300031816734,13.308573197152583,32.73942093541203,4.358892777601018,,70.2557200538358,30.066815144766142,47.597836461979,13.999363665287945,21.539930003181677,61.215399300031805,24.562519885459757,14.34934775692014,4.271123491179202,30.176415970287835,,67.2719412019023,31.63771712158809,46.86605154311168,15.846487155679355,23.645930052615288,61.47642679900744,25.31017369727047,16.40818858560794
13175,53.42029907731467,48.220365212008666,78.20553611199492,16.099268215081132,,78.06191117092865,49.69774101177219,43.207126948775056,25.007954183900733,74.54661151765829,72.31944002545339,66.2424435252943,30.894050270442253,15.196533580934696,74.49705973382852,,74.5352356247298,47.45657568238214,40.725421571746736,25.22438873413804,73.81615598885793,72.73573200992556,64.6712158808933,30.73821339950372
13177,45.81609926821508,49.086969978334885,42.666242443525285,46.92968501431753,,73.0820995962315,71.65128857779192,32.230353165765194,19.94909322303532,51.76582882596246,61.18358256442888,40.725421571746736,29.93954820235444,48.03466419065305,43.732590529247915,,71.42239515780372,75.15508684863524,32.962138084632514,24.914887031878678,54.96750232126277,62.96526054590571,44.50992555831266,34.36724565756824
13179,94.11390391345849,93.22191272051997,84.63251670378618,53.579382755329306,39.839034205231385,96.9044414535666,42.95259306395164,86.9869551384028,61.056315622017166,94.01845370664968,21.221762647152403,72.19217308304168,19.821826280623608,52.05818632002476,81.9870009285051,41.19658119658119,96.32511889321229,42.462779156327535,86.76423798918232,59.610027855153206,93.37666357164963,22.51861042183623,70.75062034739456,20.936724565756823
13181,10.435889277760102,7.458991024450635,58.160992682150805,4.327076041998091,,49.93270524899057,37.22558065542476,7.190582246261533,2.322621699013681,26.598790964047087,0.0,7.095132039452752,38.3391664015272,4.11637264004952,52.24388734138038,,45.4820579334198,34.770471464019856,4.867960547247852,4.982977406375736,26.86474775611266,0.0,8.1575682382134,34.212158808933005
13183,56.47470569519568,44.50634478489632,55.96563792554884,24.021635380209993,19.718309859154928,82.95199641094662,35.25294304804327,78.46006999681833,32.89850461342666,51.034043907095125,29.207763283487115,41.87082405345212,22.589882278078267,21.57226864747756,49.736923553079535,22.22222222222222,77.34543882403804,32.07196029776675,75.69201399936367,28.3503559269576,48.03466419065305,27.667493796526056,37.46898263027296,20.68858560794045
13185,81.3553929366847,79.44908696997835,68.43779828189628,67.22876232898504,,89.32256617317182,74.35571110404072,77.53738466433344,43.8434616608336,58.033725739739104,64.61979000954501,68.31053133948457,22.048997772828507,64.96440730424017,66.01671309192201,,87.07306528318202,74.37965260545906,77.21921730830417,44.35159393376664,58.588672237697295,64.85732009925557,68.33126550868487,23.976426799007445
13187,32.80305440661788,34.50943980191891,63.98345529748648,15.5902004454343,,48.54194706146254,60.92904867960547,38.24371619471842,68.91504931594018,0.0,31.880369074132997,64.30162265351575,30.92586700604518,17.703497369235528,63.107397090684,,47.816688283614354,64.33002481389578,39.23003499840917,71.43299288146085,0.0,35.60794044665012,67.24565756823822,35.173697270471465
13189,33.8848234171174,28.628907458991023,70.09226853324849,4.963410754056634,,59.03992821893225,58.12917594654788,38.65733375755647,48.61597200127267,48.20235443843462,82.62806236080179,46.770601336302896,54.69296850143175,4.982977406375736,67.03806870937791,,56.03112840466926,55.36600496277916,34.552974864778875,47.50851129681213,47.50851129681213,80.27295285359801,45.09925558312655,51.61290322580645
